id,Amandina,Arabia,Comtesse,Crème brulée,Jelly Black,Jelly Milk,Jelly White,Noblesse,Noir authentique,Passion au lait,Stracciatella,Tentation noir,Triangolo
L1000971_JPG.rf.74ce0e1f087be27942c2b9f173623cac.jpg,2,0,0,2,0,0,0,0,0,0,0,0,2
L1000971_JPG.rf.9320559174a7fab913a41fc904fb8139.jpg,2,0,0,2,0,0,0,0,0,0,0,0,2
L1000972_JPG.rf.03274ed352bdb3559be5be51eac71d5b.jpg,0,0,2,0,0,0,0,1,0,0,1,2,0
L1000972_JPG.rf.44e6f746c9e63224e019d321d8f4d9d7.jpg,0,0,2,0,0,0,0,1,0,0,1,2,0
L1000972_JPG.rf.5e1056201833b3299bdad3556e46d0cf.jpg,0,0,2,0,0,0,0,1,0,0,1,2,0
L1000974_JPG.rf.3f41d217e8087adc001c2dbfdab8bf96.jpg,2,0,0,0,2,2,2,0,0,0,0,0,0
L1000974_JPG.rf.dbff49cd420f7857463c273acd104f97.jpg,2,0,0,0,2,2,2,0,0,0,0,0,0
L1000974_JPG.rf.dd42edc5ca3917b012cd9c8e6305ca8e.jpg,2,0,0,0,2,2,2,0,0,0,0,0,0
L1000977_JPG.rf.0fd5abb569dc6e3a882f7f7bbf9c06db.jpg,0,0,3,0,0,0,0,3,3,0,0,0,0
L1000977_JPG.rf.368542f807e77756dc3f910eeccc3b8d.jpg,0,0,3,0,0,0,0,3,3,0,0,0,0
L1000977_JPG.rf.ab8a81b8b3fb44362bf776e2804aa812.jpg,0,0,3,0,0,0,0,3,3,0,0,0,0
L1000979_JPG.rf.3aefceef544f8fef1118ddedcb6f34f9.jpg,2,0,0,2,0,0,3,0,0,0,0,0,2
L1000979_JPG.rf.8174e79bce4c1c190142808d1b14233a.jpg,2,0,0,2,0,0,3,0,0,0,0,0,2
L1000979_JPG.rf.9ab23bd4a7d166ea3ea3e623251a6a25.jpg,2,0,0,2,0,0,3,0,0,0,0,0,2
L1000981_JPG.rf.8dc4103752c2f800849e3d68b25fa856.jpg,0,0,1,0,0,1,0,1,1,0,0,0,1
L1000981_JPG.rf.dc802d30eabbbbf5ef3575db05c1ab53.jpg,0,0,1,0,0,1,0,1,1,0,0,0,1
L1000981_JPG.rf.ead8e5c5c0371db9af4f3520810140a4.jpg,0,0,1,0,0,1,0,1,1,0,0,0,1
L1000987_JPG.rf.8bee9a65e7580c598ae94d33cf0ffa15.jpg,0,0,0,2,0,0,0,2,0,0,0,2,0
L1000987_JPG.rf.c046cb55b2a72c825ef67d8d4c4365c5.jpg,0,0,0,2,0,0,0,2,0,0,0,2,0
L1000987_JPG.rf.e11691929197222ace3b74e6cc335f74.jpg,0,0,0,2,0,0,0,2,0,0,0,2,0
L1000989_JPG.rf.5352c4c8e414c90e7eab08c67fe8f1a5.jpg,0,0,0,0,0,0,0,0,0,3,3,0,0
L1000989_JPG.rf.72743e62bfdb3a30f712fc4413920c9e.jpg,0,0,0,0,0,0,0,0,0,3,3,0,0
L1000989_JPG.rf.d0146cd2861a77c58d653d56cecb1073.jpg,0,0,0,0,0,0,0,0,0,3,3,0,0
L1000992_JPG.rf.2064c0f89599105efa4d8724829926d5.jpg,0,3,0,0,0,0,0,0,0,0,0,0,0
L1000992_JPG.rf.33d9cbdf47f10a7977253435e928cde4.jpg,0,3,0,0,0,0,0,0,0,0,0,0,0
L1000992_JPG.rf.448dcd0d02f04b910d80435d605e6432.jpg,0,3,0,0,0,0,0,0,0,0,0,0,0
L1000993_JPG.rf.6bbaacfe4b6cc0a3b46ef65cbb26dba2.jpg,0,0,0,0,0,0,0,0,2,1,0,2,0
L1000993_JPG.rf.bc3223642ebe85f475bf4107a28e6d7d.jpg,0,0,0,0,0,0,0,0,2,1,0,2,0
L1000993_JPG.rf.f77942246fecee027a4547b6e9f7e39c.jpg,0,0,0,0,0,0,0,0,2,1,0,2,0
L1001000_JPG.rf.1d2c9d7c071d255807588287f80f58d0.jpg,2,0,2,0,0,0,2,0,0,0,0,0,0
L1001000_JPG.rf.6e9c83f934056247e6d103e2935dae33.jpg,2,0,2,0,0,0,2,0,0,0,0,0,0
L1001000_JPG.rf.888860cefd8540b434712ca979260b57.jpg,2,0,2,0,0,0,2,0,0,0,0,0,0
L1010004_JPG.rf.91102d54320efcfaa1345e9f02722422.jpg,1,0,1,1,1,1,1,0,0,0,0,1,1
L1010004_JPG.rf.aaf97da0d4732149cd82b2688329e98f.jpg,1,0,1,1,1,1,1,0,0,0,0,1,1
L1010004_JPG.rf.d7082784ca0405b5cc3687720253ec87.jpg,1,0,1,1,1,1,1,0,0,0,0,1,1
L1010008_JPG.rf.a9269a0c84adffd8c11d0ea7899b4ca7.jpg,2,0,2,2,0,0,0,0,0,0,0,0,0
L1010008_JPG.rf.d9d0a5d7b18449159cdc88ba24e710a3.jpg,2,0,2,2,0,0,0,0,0,0,0,0,0
L1010008_JPG.rf.f0bc1bbd1d7fb67b64656652767d0f3c.jpg,2,0,2,2,0,0,0,0,0,0,0,0,0
L1010009_JPG.rf.b836be9355191826faa3e25176de7bad.jpg,0,2,2,0,0,0,0,0,0,2,0,0,0
L1010009_JPG.rf.db3bed648f31685740ab5453fefa1ed3.jpg,0,2,2,0,0,0,0,0,0,2,0,0,0
L1010009_JPG.rf.f1a0817ad606e7dde273ac60db220b95.jpg,0,2,2,0,0,0,0,0,0,2,0,0,0
L1010012_JPG.rf.3df58fbcb9e1131291ace0b2cbe25c48.jpg,0,2,0,0,0,0,0,2,2,2,2,0,0
L1010012_JPG.rf.832070f186dbc31b9098d5732d8db65b.jpg,0,2,0,0,0,0,0,2,2,2,2,0,0
L1010012_JPG.rf.f5f0f21073408ad1613d25df0f89df73.jpg,0,2,0,0,0,0,0,2,2,2,2,0,0
L1010014_JPG.rf.98c86939c7e62a3f885d1283b28b16a4.jpg,0,0,2,0,1,1,1,0,0,0,0,0,1
L1010014_JPG.rf.9c6662552063bb2cf7c032978c480be2.jpg,0,0,2,0,1,1,1,0,0,0,0,0,1
L1010014_JPG.rf.e13952040f86c1ddf73d3667775c2531.jpg,0,0,2,0,1,1,1,0,0,0,0,0,1
L1010015_JPG.rf.0ffb425c5e3b2db39df60aed5f657c9a.jpg,0,0,1,0,2,1,0,0,0,0,0,0,0
L1010015_JPG.rf.8906819e6a921288d027caff670be28c.jpg,0,0,1,0,2,1,0,0,0,0,0,0,0
L1010015_JPG.rf.e6f74effa6749223b576cadbfd43d7e1.jpg,0,0,1,0,2,1,0,0,0,0,0,0,0
L1010019_JPG.rf.9334969cee0225ae92b99869669bbda5.jpg,0,2,0,0,0,0,0,0,2,2,2,0,0
L1010019_JPG.rf.ba5bae9de557ce76c5b76f9a37a983f6.jpg,0,2,0,0,0,0,0,0,2,2,2,0,0
L1010019_JPG.rf.c7459fb2350730e498af2971bcefd7a4.jpg,0,2,0,0,0,0,0,0,2,2,2,0,0
L1010022_JPG.rf.2c1c208a0fcb5b6714cea159283f053a.jpg,0,2,0,0,0,0,0,0,0,2,2,0,0
L1010022_JPG.rf.72094a9db9750839624687faa45878e4.jpg,0,2,0,0,0,0,0,0,0,2,2,0,0
L1010022_JPG.rf.fcf8723b0734e035262399e621c6f3dd.jpg,0,2,0,0,0,0,0,0,0,2,2,0,0
L1010026_JPG.rf.1b2f5b7caae752a1c5ba4579ab9aa319.jpg,0,2,0,0,0,0,0,0,0,2,2,3,3
L1010026_JPG.rf.d7177f71a26506a0adbdcf4b84fd2688.jpg,0,2,0,0,0,0,0,0,0,2,2,3,3
L1010026_JPG.rf.eed667b979476fdc2cbb2a791fc7a5ec.jpg,0,2,0,0,0,0,0,0,0,2,2,3,3
L1010029_JPG.rf.084dee2f377cb9b6b7af7be1cd54baa3.jpg,0,0,2,2,0,0,0,0,2,0,0,0,0
L1010029_JPG.rf.334757bf1d61e9d9f918654be5466138.jpg,0,0,2,2,0,0,0,0,2,0,0,0,0
L1010029_JPG.rf.88695239af8997decb902e96f70122d5.jpg,0,0,2,2,0,0,0,0,2,0,0,0,0
L1010031_JPG.rf.29459044164b8b3888469da4a75f3d4b.jpg,0,2,0,0,0,0,0,2,0,2,0,2,0
L1010031_JPG.rf.9e4abd47fd4dc7d4547270c725943ffd.jpg,0,2,0,0,0,0,0,2,0,2,0,2,0
L1010031_JPG.rf.c28b2971563c177ee1c4b786f79a134e.jpg,0,2,0,0,0,0,0,2,0,2,0,2,0
L1010032_JPG.rf.7a8b8b1164dd09a7647ce0e969464fae.jpg,0,0,2,0,0,0,0,0,0,0,0,2,2
L1010032_JPG.rf.92054891399871ff6ef0d683ea39630d.jpg,0,0,2,0,0,0,0,0,0,0,0,2,2
L1010032_JPG.rf.c11fbdf1f24d83476c2744b5093692c8.jpg,0,0,2,0,0,0,0,0,0,0,0,2,2
L1010035_JPG.rf.11a3cf69c31bb8eba321573e179e4d63.jpg,0,0,0,0,0,0,0,3,2,0,0,0,3
L1010035_JPG.rf.263f5ab173f4e5247bdb4c9916afefb5.jpg,0,0,0,0,0,0,0,3,2,0,0,0,3
L1010035_JPG.rf.3a442cbb497996cc5fb2464844cc17e4.jpg,0,0,0,0,0,0,0,3,2,0,0,0,3
L1010041_JPG.rf.7997df04806d1188bd16f548b0fd2057.jpg,2,0,0,0,0,0,0,0,0,0,3,2,0
L1010041_JPG.rf.fa22a8f072a4281ddb7d6fa904979375.jpg,2,0,0,0,0,0,0,0,0,0,3,2,0
L1010041_JPG.rf.fd7eeb1dbe7a5610450ba3054b77419d.jpg,2,0,0,0,0,0,0,0,0,0,3,2,0
L1010045_JPG.rf.21fc52f14074c084d8d1d579eac630d8.jpg,1,0,1,1,1,1,1,0,0,0,0,1,1
L1010045_JPG.rf.3426774a1e1bd81dd2c2d65b5153de51.jpg,1,0,1,1,1,1,1,0,0,0,0,1,1
L1010045_JPG.rf.8c0ab4c815b5e21827973caf452ad7cf.jpg,1,0,1,1,1,1,1,0,0,0,0,1,1
Noblesse_JPG.rf.0c8d0b7c1166592625295379645ea22b.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0
Noblesse_JPG.rf.577dc6d54aff41477d52b9053b30dd58.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0
Noblesse_JPG.rf.7b243bea9b84ba0378ec4a3e6d2f604f.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0
Noir_authentique_JPG.rf.769fd1c96ca5591591bbf7774910abc3.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
Noir_authentique_JPG.rf.e39704030c7a0930943c19852cb8cff6.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
Noir_authentique_JPG.rf.f5b45d42249220a52687bf6927052816.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
Passion_au_lait_JPG.rf.5306651babbc90be00d45940a897b3ad.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0
Passion_au_lait_JPG.rf.b8d85be3b7350d99d778ee22bc0ad166.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0
Passion_au_lait_JPG.rf.cdb6652647bc271f62d8251c2c7c7819.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0
Stracciatella_JPG.rf.3fbcceee6bdf71140fc63266253df6e4.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0
Stracciatella_JPG.rf.d275df5f3e6e0c771202bc5a548e6cda.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0
Stracciatella_JPG.rf.eb8d70b39b21040cccbcd9c6c4c4570c.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0
Tentation_noir_JPG.rf.533271c0fc6fa764f417126ea1dc7356.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
Tentation_noir_JPG.rf.61be7327774f8a9f40934f1cd3f75c4f.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
Tentation_noir_JPG.rf.dc8ac67eabe0f114cc0a7015f89f89f5.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
Triangolo_JPG.rf.13876b7a2956c438ee28daaf290259d8.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1
Triangolo_JPG.rf.cf8257c71193e5027768a35989497d82.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1
Triangolo_JPG.rf.d9f0ea2e4ce6a1795afea648dbf45fe6.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1
